,Annotation Cluster 1,Enrichment Score: 17.788187525631553,,,,,,,,,,
 SMAD4,GOTERM_BP_DIRECT,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,7,1.388888889,0.001576895,"GDF2, ACVRL1, SMAD4, HFE, MSTN, GDF15, ENG",417,38,12321,5.442824688,0.979362505,0.08825627
 HFE,GOTERM_BP_DIRECT,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,7,1.388888889,0.001576895,"GDF2, ACVRL1, SMAD4, HFE, MSTN, GDF15, ENG",417,38,12321,5.442824688,0.979362505,0.08825627
 MSTN,GOTERM_BP_DIRECT,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,7,1.388888889,0.001576895,"GDF2, ACVRL1, SMAD4, HFE, MSTN, GDF15, ENG",417,38,12321,5.442824688,0.979362505,0.08825627
 GDF15,GOTERM_BP_DIRECT,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,7,1.388888889,0.001576895,"GDF2, ACVRL1, SMAD4, HFE, MSTN, GDF15, ENG",417,38,12321,5.442824688,0.979362505,0.08825627
 ENG,GOTERM_BP_DIRECT,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,7,1.388888889,0.001576895,"GDF2, ACVRL1, SMAD4, HFE, MSTN, GDF15, ENG",417,38,12321,5.442824688,0.979362505,0.08825627
FOS,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 GDF2,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 SLC33A1,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 JUN,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 SMAD4,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 MSTN,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
 GDF15,GOTERM_BP_DIRECT,GO:0060395~SMAD protein signal transduction,7,1.388888889,0.007123366,"FOS, GDF2, SLC33A1, JUN, SMAD4, MSTN, GDF15",417,51,12321,4.055438003,0.999999977,0.230776541
GDF2,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 CTF1,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 VEGFA,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 EDN1,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 MSTN,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 GDF15,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
 TIMP1,GOTERM_MF_DIRECT,GO:0005125~cytokine activity,7,1.388888889,0.050615955,"GDF2, CTF1, VEGFA, EDN1, MSTN, GDF15, TIMP1",404,77,11618,2.614311431,1,0.722723077
GDF2,GOTERM_MF_DIRECT,GO:0005160~transforming growth factor beta receptor binding,3,0.595238095,0.188995772,"GDF2, MSTN, GDF15",404,23,11618,3.750968575,1,0.928932738
 MSTN,GOTERM_MF_DIRECT,GO:0005160~transforming growth factor beta receptor binding,3,0.595238095,0.188995772,"GDF2, MSTN, GDF15",404,23,11618,3.750968575,1,0.928932738
 GDF15,GOTERM_MF_DIRECT,GO:0005160~transforming growth factor beta receptor binding,3,0.595238095,0.188995772,"GDF2, MSTN, GDF15",404,23,11618,3.750968575,1,0.928932738
GDF2,GOTERM_BP_DIRECT,GO:0043408~regulation of MAPK cascade,3,0.595238095,0.344375312,"GDF2, MSTN, GDF15",417,36,12321,2.462230216,1,0.997256008
 MSTN,GOTERM_BP_DIRECT,GO:0043408~regulation of MAPK cascade,3,0.595238095,0.344375312,"GDF2, MSTN, GDF15",417,36,12321,2.462230216,1,0.997256008
 GDF15,GOTERM_BP_DIRECT,GO:0043408~regulation of MAPK cascade,3,0.595238095,0.344375312,"GDF2, MSTN, GDF15",417,36,12321,2.462230216,1,0.997256008
GDF2,GOTERM_BP_DIRECT,GO:0048468~cell development,3,0.595238095,0.405222616,"GDF2, MSTN, GDF15",417,41,12321,2.161958238,1,0.999106066
 MSTN,GOTERM_BP_DIRECT,GO:0048468~cell development,3,0.595238095,0.405222616,"GDF2, MSTN, GDF15",417,41,12321,2.161958238,1,0.999106066
 GDF15,GOTERM_BP_DIRECT,GO:0048468~cell development,3,0.595238095,0.405222616,"GDF2, MSTN, GDF15",417,41,12321,2.161958238,1,0.999106066
IFIH1,GOTERM_BP_DIRECT,GO:0042981~regulation of apoptotic process,5,0.992063492,0.540231446,"IFIH1, GDF2, MSTN, WRN, GDF15",417,114,12321,1.29591064,1,0.999935582
 GDF2,GOTERM_BP_DIRECT,GO:0042981~regulation of apoptotic process,5,0.992063492,0.540231446,"IFIH1, GDF2, MSTN, WRN, GDF15",417,114,12321,1.29591064,1,0.999935582
 MSTN,GOTERM_BP_DIRECT,GO:0042981~regulation of apoptotic process,5,0.992063492,0.540231446,"IFIH1, GDF2, MSTN, WRN, GDF15",417,114,12321,1.29591064,1,0.999935582
 WRN,GOTERM_BP_DIRECT,GO:0042981~regulation of apoptotic process,5,0.992063492,0.540231446,"IFIH1, GDF2, MSTN, WRN, GDF15",417,114,12321,1.29591064,1,0.999935582
 GDF15,GOTERM_BP_DIRECT,GO:0042981~regulation of apoptotic process,5,0.992063492,0.540231446,"IFIH1, GDF2, MSTN, WRN, GDF15",417,114,12321,1.29591064,1,0.999935582
,,,,,,,,,,,,
,Annotation Cluster 22,Enrichment Score: 1.12760720969451,,,,,,,,,,
Genes,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini
SDHA,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
 XDH,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
 D2HGDH,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
 ACADS,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
 ACAD8,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
 ACAD9,GOTERM_MF_DIRECT,GO:0050660~flavin adenine dinucleotide binding,6,1.19047619,0.041306454,"SDHA, XDH, D2HGDH, ACADS, ACAD8, ACAD9",404,55,11618,3.137173717,1,0.716650433
XDH,GOTERM_MF_DIRECT,GO:0009055~electron carrier activity,5,0.992063492,0.052706943,"XDH, SDHB, ACADS, ACAD8, ACAD9",404,41,11618,3.507003139,1,0.70777018
 SDHB,GOTERM_MF_DIRECT,GO:0009055~electron carrier activity,5,0.992063492,0.052706943,"XDH, SDHB, ACADS, ACAD8, ACAD9",404,41,11618,3.507003139,1,0.70777018
 ACADS,GOTERM_MF_DIRECT,GO:0009055~electron carrier activity,5,0.992063492,0.052706943,"XDH, SDHB, ACADS, ACAD8, ACAD9",404,41,11618,3.507003139,1,0.70777018
 ACAD8,GOTERM_MF_DIRECT,GO:0009055~electron carrier activity,5,0.992063492,0.052706943,"XDH, SDHB, ACADS, ACAD8, ACAD9",404,41,11618,3.507003139,1,0.70777018
 ACAD9,GOTERM_MF_DIRECT,GO:0009055~electron carrier activity,5,0.992063492,0.052706943,"XDH, SDHB, ACADS, ACAD8, ACAD9",404,41,11618,3.507003139,1,0.70777018
ACADS,GOTERM_BP_DIRECT,GO:0055088~lipid homeostasis,4,0.793650794,0.061423282,"ACADS, PNPLA2, ACAD8, ACAD9",417,27,12321,4.377298161,1,0.751363934
 PNPLA2,GOTERM_BP_DIRECT,GO:0055088~lipid homeostasis,4,0.793650794,0.061423282,"ACADS, PNPLA2, ACAD8, ACAD9",417,27,12321,4.377298161,1,0.751363934
 ACAD8,GOTERM_BP_DIRECT,GO:0055088~lipid homeostasis,4,0.793650794,0.061423282,"ACADS, PNPLA2, ACAD8, ACAD9",417,27,12321,4.377298161,1,0.751363934
 ACAD9,GOTERM_BP_DIRECT,GO:0055088~lipid homeostasis,4,0.793650794,0.061423282,"ACADS, PNPLA2, ACAD8, ACAD9",417,27,12321,4.377298161,1,0.751363934
ACADS,GOTERM_MF_DIRECT,GO:0003995~acyl-CoA dehydrogenase activity,3,0.595238095,0.072747031,"ACADS, ACAD8, ACAD9",404,13,11618,6.636329018,1,0.783930873
 ACAD8,GOTERM_MF_DIRECT,GO:0003995~acyl-CoA dehydrogenase activity,3,0.595238095,0.072747031,"ACADS, ACAD8, ACAD9",404,13,11618,6.636329018,1,0.783930873
 ACAD9,GOTERM_MF_DIRECT,GO:0003995~acyl-CoA dehydrogenase activity,3,0.595238095,0.072747031,"ACADS, ACAD8, ACAD9",404,13,11618,6.636329018,1,0.783930873
ACADS,GOTERM_BP_DIRECT,GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase,3,0.595238095,0.099972983,"ACADS, ACAD8, ACAD9",417,16,12321,5.540017986,1,0.863627732
 ACAD8,GOTERM_BP_DIRECT,GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase,3,0.595238095,0.099972983,"ACADS, ACAD8, ACAD9",417,16,12321,5.540017986,1,0.863627732
 ACAD9,GOTERM_BP_DIRECT,GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase,3,0.595238095,0.099972983,"ACADS, ACAD8, ACAD9",417,16,12321,5.540017986,1,0.863627732
ACADS,GOTERM_MF_DIRECT,GO:0000062~fatty-acyl-CoA binding,3,0.595238095,0.176376232,"ACADS, ACAD8, ACAD9",404,22,11618,3.921467147,1,0.918316125
 ACAD8,GOTERM_MF_DIRECT,GO:0000062~fatty-acyl-CoA binding,3,0.595238095,0.176376232,"ACADS, ACAD8, ACAD9",404,22,11618,3.921467147,1,0.918316125
 ACAD9,GOTERM_MF_DIRECT,GO:0000062~fatty-acyl-CoA binding,3,0.595238095,0.176376232,"ACADS, ACAD8, ACAD9",404,22,11618,3.921467147,1,0.918316125
,,,,,,,,,,,,
,Annotation Cluster 23,Enrichment Score: 1.1100614727785594,,,,,,,,,,
Genes,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini
MYOD1,GOTERM_MF_DIRECT,GO:0001047~core promoter binding,5,0.992063492,0.048847282,"MYOD1, NOTCH1, MYOG, REST, MED1",404,40,11618,3.594678218,1,0.725551356
 NOTCH1,GOTERM_MF_DIRECT,GO:0001047~core promoter binding,5,0.992063492,0.048847282,"MYOD1, NOTCH1, MYOG, REST, MED1",404,40,11618,3.594678218,1,0.725551356
 MYOG,GOTERM_MF_DIRECT,GO:0001047~core promoter binding,5,0.992063492,0.048847282,"MYOD1, NOTCH1, MYOG, REST, MED1",404,40,11618,3.594678218,1,0.725551356
 REST,GOTERM_MF_DIRECT,GO:0001047~core promoter binding,5,0.992063492,0.048847282,"MYOD1, NOTCH1, MYOG, REST, MED1",404,40,11618,3.594678218,1,0.725551356
 MED1,GOTERM_MF_DIRECT,GO:0001047~core promoter binding,5,0.992063492,0.048847282,"MYOD1, NOTCH1, MYOG, REST, MED1",404,40,11618,3.594678218,1,0.725551356
MYOD1,GOTERM_MF_DIRECT,GO:0031490~chromatin DNA binding,5,0.992063492,0.074396315,"MYOD1, NOTCH1, EP300, MYOG, PPARGC1A",404,46,11618,3.125807146,1,0.780014239
 NOTCH1,GOTERM_MF_DIRECT,GO:0031490~chromatin DNA binding,5,0.992063492,0.074396315,"MYOD1, NOTCH1, EP300, MYOG, PPARGC1A",404,46,11618,3.125807146,1,0.780014239
 EP300,GOTERM_MF_DIRECT,GO:0031490~chromatin DNA binding,5,0.992063492,0.074396315,"MYOD1, NOTCH1, EP300, MYOG, PPARGC1A",404,46,11618,3.125807146,1,0.780014239
 MYOG,GOTERM_MF_DIRECT,GO:0031490~chromatin DNA binding,5,0.992063492,0.074396315,"MYOD1, NOTCH1, EP300, MYOG, PPARGC1A",404,46,11618,3.125807146,1,0.780014239
 PPARGC1A,GOTERM_MF_DIRECT,GO:0031490~chromatin DNA binding,5,0.992063492,0.074396315,"MYOD1, NOTCH1, EP300, MYOG, PPARGC1A",404,46,11618,3.125807146,1,0.780014239
MYOD1,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
 NR1I2,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
 EP300,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
 ZGLP1,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
 MYOG,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
 REST,GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",6,1.19047619,0.128654137,"MYOD1, NR1I2, EP300, ZGLP1, MYOG, REST",404,77,11618,2.24083837,1,0.893001313
,,,,,,,,,,,,
,Annotation Cluster 24,Enrichment Score: 1.0138462911427248,,,,,,,,,,
Genes,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini
LAMA4,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 LAMB2,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 PTGS2,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 BCL2,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 IKBKG,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 BCL2L1,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 LAMC1,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 MYC,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 PTEN,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
 AKT2,KEGG_PATHWAY,cfa05222:Small cell lung cancer,10,1.984126984,0.02330493,"LAMA4, LAMB2, PTGS2, BCL2, IKBKG, BCL2L1, LAMC1, MYC, PTEN, AKT2",339,84,6781,2.381303554,0.997610523,0.065578701
MAP3K7,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 LAMA4,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 MYD88,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 LAMB2,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 HLA-DRB1,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 BCL2,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 IKBKG,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 BCL2L1,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 LAMC1,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
 AKT2,KEGG_PATHWAY,cfa05145:Toxoplasmosis,10,1.984126984,0.119059496,"MAP3K7, LAMA4, MYD88, LAMB2, HLA-DRB1, BCL2, IKBKG, BCL2L1, LAMC1, AKT2",339,115,6781,1.739386944,1,0.238682613
BCL2,KEGG_PATHWAY,cfa04210:Apoptosis,5,0.992063492,0.327528644,"BCL2, IKBKG, FASLG, BCL2L1, AKT2",339,58,6781,1.724392229,1,0.503687623
 IKBKG,KEGG_PATHWAY,cfa04210:Apoptosis,5,0.992063492,0.327528644,"BCL2, IKBKG, FASLG, BCL2L1, AKT2",339,58,6781,1.724392229,1,0.503687623
 FASLG,KEGG_PATHWAY,cfa04210:Apoptosis,5,0.992063492,0.327528644,"BCL2, IKBKG, FASLG, BCL2L1, AKT2",339,58,6781,1.724392229,1,0.503687623
 BCL2L1,KEGG_PATHWAY,cfa04210:Apoptosis,5,0.992063492,0.327528644,"BCL2, IKBKG, FASLG, BCL2L1, AKT2",339,58,6781,1.724392229,1,0.503687623
 AKT2,KEGG_PATHWAY,cfa04210:Apoptosis,5,0.992063492,0.327528644,"BCL2, IKBKG, FASLG, BCL2L1, AKT2",339,58,6781,1.724392229,1,0.503687623
,,,,,,,,,,,,
,Annotation Cluster 25,Enrichment Score: 0.9950607522777094,,,,,,,,,,
Genes,Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini
MAP3K7,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 FOS,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 MYD88,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 MAP2K1,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 IRF5,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 MAP2K2,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 JUN,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 IKBKG,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 SPP1,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
 AKT2,KEGG_PATHWAY,cfa04620:Toll-like receptor signaling pathway,10,1.984126984,0.049066593,"MAP3K7, FOS, MYD88, MAP2K1, IRF5, MAP2K2, JUN, IKBKG, SPP1, AKT2",339,96,6781,2.08364061,0.999997451,0.11648151
MAP3K7,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 FOS,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 CCL2,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 MAP2K1,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 PTGS2,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 JUN,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 MMP9,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 EDN1,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
 IKBKG,KEGG_PATHWAY,cfa04668:TNF signaling pathway,10,1.984126984,0.070510622,"MAP3K7, FOS, CCL2, MAP2K1, PTGS2, JUN, MMP9, EDN1, IKBKG, AKT2",339,103,6781,1.942033966,0.999999993,0.155184387
